date,iso_code,S,V,I,daily_R0,avg_R0
2024-01-21,VNM,99309830,471336,0,0.3186696388367515,0.4017195379625951
2024-01-22,VNM,99312166,471299,0,0.3186696388367515,0.4017195379625951
2024-01-23,VNM,99314501,471263,0,0.3186696388367515,0.4017195379625951
2024-01-24,VNM,99316834,471227,0,0.3186696388367515,0.4017195379625951
2024-01-25,VNM,99319166,471193,0,0.3186696388367515,0.4017195379625951
2024-01-26,VNM,99321497,471160,0,0.3186696388367515,0.4017195379625951
2024-01-27,VNM,99323827,471128,0,0.3186696388367515,0.4017195379625951
2024-01-28,VNM,99326156,471097,0,0.3186696388367515,0.4017195379625951
2024-01-29,VNM,99328484,471067,0,0.3186696388367515,0.4017195379625951
2024-01-30,VNM,99330811,471037,0,0.3186696388367515,0.4017195379625951
2024-01-31,VNM,99333137,471009,0,0.3186696388367515,0.4017195379625951
2024-02-01,VNM,99335462,470982,0,0.3186696388367515,0.4017195379625951
2024-02-02,VNM,99337786,470955,0,0.3186696388367515,0.4017195379625951
2024-02-03,VNM,99340110,470930,0,0.3186696388367515,0.4017195379625951
2024-02-04,VNM,99342432,470905,0,0.3186696388367515,0.4017195379625951
2024-02-05,VNM,99344754,470881,0,0.3186696388367515,0.4017195379625951
2024-02-06,VNM,99347074,470858,0,0.3186696388367515,0.4017195379625951
2024-02-07,VNM,99349394,470835,0,0.3186696388367515,0.4017195379625951
2024-02-08,VNM,99351713,470814,0,0.3186696388367515,0.4017195379625951
2024-02-09,VNM,99354031,470793,0,0.3186696388367515,0.4017195379625951
2024-02-10,VNM,99356349,470773,0,0.3186696388367515,0.4017195379625951
2024-02-11,VNM,99358666,470753,0,0.3186696388367515,0.4017195379625951
2024-02-12,VNM,99360981,470735,0,0.3186696388367515,0.4017195379625951
2024-02-13,VNM,99363297,470717,0,0.3186696388367515,0.4017195379625951
2024-02-14,VNM,99365611,470699,0,0.3186696388367515,0.4017195379625951
2024-02-15,VNM,99367925,470683,0,0.3186696388367515,0.4017195379625951
2024-02-16,VNM,99370238,470667,0,0.3186696388367515,0.4017195379625951
2024-02-17,VNM,99372551,470651,0,0.3186696388367515,0.4017195379625951
2024-02-18,VNM,99374862,470636,0,0.3186696388367515,0.4017195379625951
2024-02-19,VNM,99377174,470622,0,0.3186696388367515,0.4017195379625951
2024-02-20,VNM,99379484,470609,0,0.3186696388367515,0.4017195379625951
2024-02-21,VNM,99381794,470595,0,0.3186696388367515,0.4017195379625951
2024-02-22,VNM,99384104,470583,0,0.3186696388367515,0.4017195379625951
2024-02-23,VNM,99386412,470571,0,0.3186696388367515,0.4017195379625951
