date,iso_code,continent,location,S0,V0,I0,D0,beta,beta_v,gamma,theta,alpha,alpha0,pi,death_avg,recovery_case,new_full_vaccinated,new_boost_req,daily_case_non_vaccinated,daily_case_vaccinated,current_pol_N,daily_R0,avg_R0
2022-08-29,OWID_WRL,,World,6801074574,1087402090,15063564,6714835,0.052073907471735015,0.017357968579422605,0.0001544123289813752,0.06258691502223511,0.0006351139004526943,0.010690407069142182,372067,2139.0,953569.0,4512340.0,10007224.0,650621.94140625,34912.05859375,7910255064,0.7988362508570204,0.9257019884888301
2022-08-30,OWID_WRL,,World,6807867953,1081038527,14828827,6717161,0.055721712450666684,0.01857390200384062,0.00017074850222475454,0.0628518358195156,0.000657665517348126,0.010753160696479035,372077,2326.0,942782.0,4319457.0,9828384.0,674427.0078125,35943.9921875,7910452469,0.8500355199120713,0.919609275399355
2022-08-31,OWID_WRL,,World,6814465584,1074821568,14643033,6719693,0.05605672814277531,0.01868557822239631,0.00018206610611339876,0.06286764497491742,0.0006775250301109179,0.010763006934193905,372086,2532.0,932019.0,4477300.0,9824706.0,711116.984375,37640.015625,7910649879,0.8538377731887089,0.9108069877712721
2022-09-01,OWID_WRL,,World,6820869603,1068791265,14464066,6722359,0.05424553264033294,0.018081844988260765,0.00018217560677613058,0.06288570585891962,0.0006871043242495911,0.011009281591745516,372095,2666.0,920573.0,4616971.0,9766599.0,707096.07421875,37175.92578125,7910847294,0.8262965420514947,0.901450668739762
2022-09-02,OWID_WRL,,World,6827433316,1062622714,14263688,6724994,0.05042373030530315,0.016807908987784087,0.00016524478101315732,0.06298581404753105,0.0006763696964443907,0.01124970776609091,372104,2635.0,909583.0,4686649.0,9964205.0,676505.16796875,35334.83203125,7911044713,0.7681743156678571,0.8913884134018809
2022-09-03,OWID_WRL,,World,6834311020,1056187930,14015836,6727351,0.047389677551632765,0.015796558139615897,0.00014933108520961575,0.06330739029766044,0.0006790498685265853,0.011403285961903199,372114,2357.0,898410.0,4617869.0,10151374.0,620712.412109375,32202.587890625,7911242138,0.7187506234073403,0.882485485663455
2022-09-04,OWID_WRL,,World,6841305632,1049674705,13729785,6729444,0.04554765697625373,0.015182553321503726,0.00014115297508300386,0.06376217835894736,0.0006919996349405588,0.011506061766829596,372123,2093.0,887306.0,4640838.0,10246350.0,573789.798828125,29558.201171875,7911439567,0.6857487166603451,0.8734793998604177
2022-09-05,OWID_WRL,,World,6848276179,1043208606,13420834,6731382,0.04915862820699536,0.016386210347458085,0.0001561750931424977,0.06440732371773616,0.0007152887634552654,0.011866665898817285,372132,1938.0,875441.0,4734181.0,10290482.0,540770.828125,27657.171875,7911637002,0.7324614652328196,0.8661920818184046
2022-09-06,OWID_WRL,,World,6855355797,1036590753,13154412,6733478,0.05262808582184374,0.01754269568457326,0.00017104527363138696,0.06479727106008235,0.0007022421799972254,0.012022816101486285,372142,2096.0,864400.0,4898495.0,10605192.0,571076.34765625,28997.65234375,7911834441,0.7801445828654316,0.8622999741484705
2022-09-07,OWID_WRL,,World,6862573015,1029793266,12929875,6735728,0.05358909884491803,0.017863033163786055,0.00017649049198078094,0.06489560030549406,0.000674760325284777,0.012661634543419325,372151,2250.0,852370.0,4814120.0,10706070.0,599848.83984375,30234.16015625,7912031885,0.7956249388080198,0.85616386744019
2022-09-08,OWID_WRL,,World,6870547510,1022224257,12719556,6738010,0.05169365981333899,0.01723121975131034,0.00017689296701866008,0.06491688860837595,0.000671798134414198,0.012971368956983208,372160,2282.0,839092.0,4630592.0,11303131.0,600993.4375,30061.5625,7912229334,0.7679528238562671,0.8483324241291198
2022-09-09,OWID_WRL,,World,6878787976,1014407689,12490863,6740260,0.04879822166230631,0.016266073287473773,0.0001617982680620226,0.06505627353370219,0.0006803858493936864,0.013230839173666051,372169,2250.0,825714.0,4615621.0,11546310.0,570954.779296875,28316.220703125,7912426789,0.7237375105997703,0.8390845723615492
2022-09-10,OWID_WRL,,World,6887168448,1006481331,12232187,6742281,0.045905406509826906,0.015301801478312954,0.00014797026893064992,0.06542117121002156,0.0006714029190323126,0.013232865408842817,372179,2021.0,812609.0,4680230.0,11729968.0,529905.783203125,26048.216796875,7912624248,0.6774961598800254,0.8301848887943842
2022-09-11,OWID_WRL,,World,6895545679,998589248,11942693,6744091,0.044725988812149654,0.01490866281210335,0.00014192778797880848,0.06582141900490952,0.0006696190866712305,0.01304155639511939,372188,1810.0,800244.0,4624065.0,11651804.0,488751.509765625,23808.490234375,7912821712,0.6559080865122383,0.8223205458280101
2022-09-12,OWID_WRL,,World,6903659630,990970903,11642861,6745786,0.04815122580729206,0.016050410349903673,0.00015674841432874618,0.06625021118091164,0.0006626388386363493,0.012660637116277303,372197,1695.0,786085.0,4617389.0,11385319.0,465478.341796875,22469.658203125,7913019181,0.700977468376215,0.816054229659548
2022-09-13,OWID_WRL,,World,6911317216,983769622,11382204,6747611,0.0533867507140473,0.017795584304160523,0.00017544932422578264,0.06637519411881916,0.0006529716201052995,0.012487937948639598,372207,1825.0,771342.0,4574633.0,10938643.0,489107.376953125,23402.623046875,7913216654,0.775511214224297,0.8130046661468127
2022-09-14,OWID_WRL,,World,6918732930,976750979,11180615,6749608,0.05645645985972022,0.018818820645396347,0.00019068718491782428,0.06612069192973732,0.0006275310875140017,0.011517008156985888,372216,1997.0,755496.0,4512894.0,10707723.0,530722.65234375,25181.34765625,7913414133,0.8219270334901825,0.8111978319893346
2022-09-15,OWID_WRL,,World,6925260885,970581931,11017060,6751740,0.0541679789029795,0.018055992976637222,0.00018961501525815416,0.0656849468006891,0.0006023153595288727,0.010757789383543886,372225,2132.0,739270.0,4341720.0,9706037.0,551876.634765625,25970.365234375,7913611617,0.7931249864229277,0.8055594801230757
2022-09-16,OWID_WRL,,World,6931180288,965037034,10837953,6753829,0.050690325562091014,0.016896773777096214,0.00017632480967577548,0.06535191654734063,0.0005919726264851488,0.009926123720771554,372235,2089.0,723655.0,4171191.0,8932897.0,522239.54296875,24397.45703125,7913809105,0.74448768852075,0.7982942872134359
2022-09-17,OWID_WRL,,World,6936348228,960271373,10631257,6755740,0.04768270889239074,0.015894237139429095,0.0001610345794481311,0.06527196172569245,0.0005776039305219327,0.009556807845273362,372244,1911.0,708281.0,4103069.0,8106678.0,481164.93359375,22331.06640625,7914006599,0.7010184494998277,0.7900887363718797
2022-09-18,OWID_WRL,,World,6941249758,955796457,10400429,6757452,0.04709171944740572,0.015697240934872174,0.0001521091101145924,0.06535990005796877,0.000552150568486075,0.009547643669980996,372253,1712.0,693923.0,4006462.0,7741782.0,444303.7890625,20503.2109375,7914204097,0.6926115798068657,0.7829337003518695
2022-09-19,OWID_WRL,,World,6946290185,951184026,10168355,6759034,0.05182754226330358,0.017275847603383073,0.00016807044994003454,0.06544028016331059,0.0005238773363552597,0.00948305033511774,372262,1582.0,679771.0,3832615.0,7729069.0,429562.3671875,19716.6328125,7914401601,0.7623252203571294,0.7809335754234374
2022-09-20,OWID_WRL,,World,6951386562,946466928,9984875,6760743,0.05593319715255391,0.018644400159506486,0.00018838493220996758,0.06520502259667747,0.0005072021198040328,0.00929315408043256,372272,1709.0,665420.0,3639004.0,7662353.0,462536.65234375,21112.34765625,7914599109,0.8257221302389824,0.7815064443333898
2022-09-21,OWID_WRL,,World,6956342350,941846937,9844710,6762624,0.05882793280900703,0.019609312260207176,0.0002009200880472863,0.0647845391078051,0.0005319163166124994,0.009290530816181254,372281,1881.0,651064.0,3525758.0,7474392.0,490517.826171875,22262.173828125,7914796622,0.8724295056489514,0.7813331323252134
2022-09-22,OWID_WRL,,World,6961058661,937433946,9736931,6764602,0.05896298080572432,0.019654325662436346,0.00020088465246390265,0.06416292772332473,0.0005389204692120835,0.00914520540977549,372290,1978.0,637785.0,3700192.0,7466379.0,509011.626953125,22972.373046875,7914994141,0.8819589228657884,0.7803519623083021
2022-09-23,OWID_WRL,,World,6965549856,933237434,9637815,6766558,0.05431194835045423,0.018103983352934682,0.0001801238143707884,0.06357125551797788,0.0005291562153448653,0.008916979425275874,372300,1956.0,624750.0,3751457.0,7326616.0,504924.23828125,22665.76171875,7915191664,0.8200271589419451,0.7776624979511052
2022-09-24,OWID_WRL,,World,6969899867,929216420,9504610,6768294,0.04939427181161864,0.01646475873199337,0.00016213184970240757,0.06327319058856702,0.000524276254975927,0.008669485192884548,372309,1736.0,612688.0,3685864.0,7112680.0,460646.671875,20572.328125,7915389192,0.7490199214004277,0.7728458048321227
2022-09-25,OWID_WRL,,World,6974065108,925418333,9333448,6769835,0.04973491500293255,0.01657830430298837,0.00015546237574795509,0.06331915065043486,0.0005264285525174794,0.008225816067000584,372318,1541.0,601387.0,3654153.0,6881935.0,413394.9375,18371.0625,7915586725,0.752101798641156,0.7697081799583725
2022-09-26,OWID_WRL,,World,6977776264,922068627,9168085,6771286,0.05576995012759827,0.01858998264556761,0.00016993734242210887,0.06334485336905145,0.0005389946391510632,0.007959985606959753,372327,1451.0,590986.0,3671347.0,6473623.0,408984.056640625,18089.943359375,7915784263,0.8408632370493676,0.7726622668777038
2022-09-27,OWID_WRL,,World,6981083672,919068945,9056344,6772844,0.06131981880392399,0.020439938764057093,0.00019356596878387127,0.06301163030026244,0.0005442871305526539,0.007824472833700856,372337,1558.0,580751.0,3760984.0,6234942.0,450714.96484375,19853.03515625,7915981806,0.9279530779660564,0.7771713912025228
